epoch,train_loss,mse_loss,lr,w_mse,w_pde1,w_pde2,w_sym,loss_mse,loss_pde1,loss_pde2,loss_sym
159,0.002543218517560793,0.0025364389022191364,0.01,1.0,0.05,0.05,0.05,0.0025364389022191364,3.117334466272344e-05,6.794766983754622e-05,0.00013559230671186622
160,0.002588489561064004,0.0025814858886102836,0.01,1.0,0.05,0.05,0.05,0.0025814858886102836,3.0997208159533327e-05,6.986390483992485e-05,0.00014007344677035387
161,0.002557286483867453,0.0025505610198403397,0.01,1.0,0.05,0.05,0.05,0.0025505610198403397,3.220701667790612e-05,6.848549528513104e-05,0.0001345092779956758
162,0.002527032883638943,0.002520371306066712,0.005,1.0,0.05,0.05,0.05,0.002520371306066712,3.203509234784481e-05,6.775169604225084e-05,0.00013323155095955978
163,0.0025025464810823905,0.00249566085015734,0.005,1.0,0.05,0.05,0.05,0.00249566085015734,3.181667173824583e-05,6.741560597826417e-05,0.00013771261680327977
164,0.002459816375661224,0.002453504192332427,0.005,1.0,0.05,0.05,0.05,0.002453504192332427,3.171003409079276e-05,6.816428431193345e-05,0.00012624366451442862
165,0.0024614216830438334,0.0024545731799056132,0.005,1.0,0.05,0.05,0.05,0.0024545731799056132,3.126454284938518e-05,6.735691883174392e-05,0.00013697006021781515
166,0.002470398585046496,0.002464253983149926,0.005,1.0,0.05,0.05,0.05,0.002464253983149926,3.125411919124114e-05,6.690953305223956e-05,0.00012289203586988152
167,0.0024620398371553165,0.0024548259563744066,0.005,1.0,0.05,0.05,0.05,0.0024548259563744066,3.1935655351844615e-05,6.63328455023778e-05,0.00014427761392047007
168,0.0024802451878106996,0.002473945333622396,0.005,1.0,0.05,0.05,0.05,0.002473945333622396,3.1353262238553724e-05,6.862651110471537e-05,0.00012599708085569243
169,0.0024840267926265367,0.0024768033841003974,0.005,1.0,0.05,0.05,0.05,0.0024768033841003974,3.1381430744659156e-05,6.714074940343077e-05,0.00014446816688481098
170,0.0024530080381737207,0.0024459155431638163,0.005,1.0,0.05,0.05,0.05,0.0024459155431638163,3.199858474545181e-05,6.470974597808285e-05,0.00014184989801530417
171,0.002473066612189238,0.002466416459841033,0.005,1.0,0.05,0.05,0.05,0.002466416459841033,3.169893995315458e-05,6.687402055831626e-05,0.00013300304466004793
172,0.0025209090163116343,0.002514050644822419,0.005,1.0,0.05,0.05,0.05,0.002514050644822419,3.139250523721178e-05,6.829877844817626e-05,0.0001371674268739298
173,0.002479397952113989,0.002472865783299009,0.005,1.0,0.05,0.05,0.05,0.002472865783299009,3.191685912800798e-05,6.566402541163067e-05,0.0001306433749656814
174,0.0024612633439270817,0.0024541725249340135,0.005,1.0,0.05,0.05,0.05,0.0024541725249340135,3.1362198933493345e-05,6.747261601655433e-05,0.00014181637719351176
175,0.0024465115209144034,0.0024392844488223394,0.005,1.0,0.05,0.05,0.05,0.0024392844488223394,3.144568545394577e-05,6.64486894190001e-05,0.00014454144159875188
176,0.002471849148848075,0.0024650114433219035,0.005,1.0,0.05,0.05,0.05,0.0024650114433219035,3.11232935928274e-05,6.648389947561857e-05,0.0001367541078555708
177,0.0024958721519700096,0.002489562192931771,0.005,1.0,0.05,0.05,0.05,0.002489562192931771,3.132250009609076e-05,6.837058511640255e-05,0.00012619917882451167
178,0.0024870719487201614,0.0024798257276415826,0.005,1.0,0.05,0.05,0.05,0.0024798257276415826,3.1299854284346415e-05,6.633532199581774e-05,0.00014492441987385974
179,0.002467620121205982,0.002460541653757294,0.005,1.0,0.05,0.05,0.05,0.002460541653757294,3.15327675101192e-05,6.752479991215903e-05,0.00014156934776110575
180,0.002456452934893605,0.002449665560076634,0.005,1.0,0.05,0.05,0.05,0.002449665560076634,3.1836382549954576e-05,6.721216462513742e-05,0.0001357474951267553
181,0.0024380959216917593,0.0024307310581207276,0.005,1.0,0.05,0.05,0.05,0.0024307310581207276,3.113907053678607e-05,6.686580939761674e-05,0.00014729726923784863
182,0.002444907096529884,0.0024374855527033406,0.005,1.0,0.05,0.05,0.05,0.0024374855527033406,3.0852650282516456e-05,6.773451580860031e-05,0.0001484308741055429
183,0.0025005143428946516,0.0024935083619008463,0.005,1.0,0.05,0.05,0.05,0.0024935083619008463,3.1425081275907965e-05,6.695246387001437e-05,0.00014011961805711812
184,0.002573425768575059,0.002566701111694177,0.005,1.0,0.05,0.05,0.05,0.002566701111694177,3.155721678922418e-05,6.65933832351584e-05,0.0001344931345859853
185,0.0024582707650248874,0.0024517332514127094,0.005,1.0,0.05,0.05,0.05,0.0024517332514127094,3.158635311895826e-05,6.609154370380565e-05,0.0001307502704245659
186,0.0024885757550388615,0.002481788117438555,0.005,1.0,0.05,0.05,0.05,0.002481788117438555,3.1736625290553394e-05,6.734259780690384e-05,0.00013575275127853577
187,0.0024509294932007226,0.0024440940314282974,0.005,1.0,0.05,0.05,0.05,0.0024440940314282974,3.140379315785443e-05,6.699472966526324e-05,0.00013670923314445342
188,0.0024647895672387675,0.002458361404327055,0.005,1.0,0.05,0.05,0.05,0.002458361404327055,3.168521179759409e-05,6.650177892879583e-05,0.00012856325629400088
189,0.002475037343841298,0.0024681497054795426,0.005,1.0,0.05,0.05,0.05,0.0024681497054795426,3.1154350290307774e-05,6.638921889437674e-05,0.000137752765052331
190,0.0024786950390080164,0.0024719292065128683,0.005,1.0,0.05,0.05,0.05,0.0024719292065128683,3.180745018956562e-05,6.715818235534244e-05,0.00013531664784143988
191,0.0025417042522652383,0.002534550816441576,0.005,1.0,0.05,0.05,0.05,0.002534550816441576,3.2124161953106524e-05,6.829134387468609e-05,0.00014306871453300117
192,0.0024843427846462872,0.0024772974972923595,0.005,1.0,0.05,0.05,0.05,0.0024772974972923595,3.188714933154794e-05,6.815059071717163e-05,0.00014090574550209566
193,0.002483984100854286,0.002476864028722048,0.005,1.0,0.05,0.05,0.05,0.002476864028722048,3.141584420518484e-05,6.63453152810689e-05,0.00014240144131084283
194,0.0024566541891241894,0.0024501352881391844,0.005,1.0,0.05,0.05,0.05,0.0024501352881391844,3.1799628656396334e-05,6.60654758879294e-05,0.0001303780193363006
195,0.0024250202162875213,0.0024178662647803624,0.005,1.0,0.05,0.05,0.05,0.0024178662647803624,3.164815328394373e-05,6.683813359510774e-05,0.0001430790284454512
196,0.002455674040508408,0.0024486797008042532,0.005,1.0,0.05,0.05,0.05,0.0024486797008042532,3.111749623106637e-05,6.718176033852312e-05,0.00013988679129397496
197,0.0024796991780628255,0.0024720905426268776,0.005,1.0,0.05,0.05,0.05,0.0024720905426268776,3.15760524244979e-05,6.768370706898471e-05,0.0001521727065361726
198,0.0024987645201993776,0.0024917923845350744,0.005,1.0,0.05,0.05,0.05,0.0024917923845350744,3.176394226708605e-05,6.740849882286663e-05,0.0001394427104969509
199,0.0025093048217968315,0.0025022404734045267,0.005,1.0,0.05,0.05,0.05,0.0025022404734045267,3.2080678283818995e-05,6.624164428406706e-05,0.00014128696590584393
200,0.0024651065617642114,0.0024577760603278877,0.005,1.0,0.05,0.05,0.05,0.0024577760603278877,3.115155862663717e-05,6.548942207397582e-05,0.00014661002399710317
