t,Ud,Uq,Psi_d,Psi_q,Id,Iq
0.1325,-129.6,0.0,-1.1399741533084111,0.0,-1.533935358208095,0.0
0.1326,-129.6,0.0,-1.151381106317634,0.0,-1.5704441322512817,0.0
0.1327,-129.6,0.0,-1.1627505989292024,0.0,-1.6068051914440462,0.0
0.1328,-129.6,0.0,-1.17408487489393,0.0,-1.6389493095341776,0.0
0.13290000000000002,-129.6,0.0,-1.1853860417971942,0.0,-1.6712105885707638,0.0
0.133,-129.6,0.0,-1.1966501364978788,0.0,-1.711064006355243,0.0
0.1331,-129.6,0.0,-1.2078685444571033,0.0,-1.7600827159301111,0.0
0.1332,-129.6,0.0,-1.2190443309259948,0.0,-1.793973454394163,0.0
0.1333,-129.6,0.0,-1.2301802361904115,0.0,-1.8376616232907215,0.0
0.13340000000000002,-129.6,0.0,-1.2412558854227695,0.0,-1.9111864922286403,0.0
